target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q9NZJ5_WT	Fold 4	6:16		0.528395949267478	0.7727272727272727	0.7916666666666667	0.75	0.8333333333333334	0.9230769230769231	0.5555555555555556	0.8275862068965517	0.0625	0.9375
Q9NZJ5_WT	Fold 5	7:15		0.903696114115064	0.9545454545454546	0.9666666666666667	0.9333333333333333	1.0	1.0	0.875	0.9655172413793104	0.0619047619047619	0.9380952380952381
Q9NZJ5_WT	Mean	-		0.8202205645988038	0.918577075098814	0.9144642857142857	0.9241666666666667	0.9047619047619048	0.9603506787330318	0.8527777777777779	0.9400600835945664	0.03321428571428571	0.9667857142857142
Q9NZJ5_WT	SD	-		0.14886615339987547	0.07156042521918272	0.06603468519290505	0.08376278233024322	0.07142857142857142	0.030064580464709688	0.14863923236876916	0.05443058644810214	0.025685977951810435	0.025685977951810435
Q9NZJ5_WT	Test set	11:38		0.895332023999131	0.9591836734693877	0.9736842105263157	0.9473684210526315	1.0	1.0	0.8461538461538461	0.972972972972973	0.019138755980861243	0.9808612440191388
Q9Y478_WT		5:23	Not enough data in minority class of the training set for all 5 folds										
Q9BQI3_WT		4:11	Not enough data in minority class of the training set for all 5 folds										
Q9BQI3_WT	Fold 1	2:5		-0.2581988897471611	0.5714285714285714	0.4	0.8	0.0	0.6666666666666666	0.0	0.7272727272727272	0.2	0.8
Q9BQI3_WT	Fold 2	2:5		-0.2581988897471611	0.5714285714285714	0.4	0.8	0.0	0.6666666666666666	0.0	0.7272727272727272	0.4	0.6000000000000001
Q9BQI3_WT	Fold 3	3:4		0.09128709291752768	0.5714285714285714	0.5416666666666666	0.75	0.3333333333333333	0.6	0.5	0.6666666666666665	0.4166666666666667	0.5833333333333333
Q9BQI3_WT	Fold 4	3:4		0.09128709291752768	0.5714285714285714	0.5416666666666666	0.75	0.3333333333333333	0.6	0.5	0.6666666666666665	0.3333333333333333	0.6666666666666667
Q9BQI3_WT	Fold 5	2:4		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.25	0.75
Q9BQI3_WT	Mean	-		-0.06676471873185337	0.5904761904761904	0.4766666666666667	0.82	0.13333333333333333	0.6399999999999999	0.2	0.7175757575757575	0.32	0.68
Q9BQI3_WT	SD	-		0.14589514594580275	0.034776035397153404	0.05880759588125781	0.08465616732800195	0.14907119849998596	0.029814239699997188	0.22360679774997896	0.0450283045357739	0.07661834225804139	0.0766183422580414
Q9BQI3_WT	Test set	4:11		0.533001790889026	0.8	0.7840909090909092	0.8181818181818182	0.75	0.9	0.6	0.8571428571428572	0.22727272727272727	0.7727272727272727
P54619_WT		4:19	Number of points 23 < 30										
O00238_WT	Fold 1	3:5		-0.29277002188455997	0.5	0.4	0.8	0.0	0.5714285714285714	0.0	0.6666666666666666	0.6666666666666667	0.33333333333333337
O00238_WT	Fold 2	3:5		-0.4472135954999579	0.375	0.3	0.6	0.0	0.5	0.0	0.5454545454545454	0.5333333333333333	0.4666666666666667
O00238_WT	Fold 3	3:5		0.4666666666666667	0.75	0.7333333333333334	0.8	0.6666666666666666	0.8	0.6666666666666666	0.8000000000000002	0.4	0.6000000000000001
O00238_WT	Fold 4	4:4		0.5773502691896258	0.75	0.75	1.0	0.5	0.6666666666666666	1.0	0.8	0.25	0.75
O00238_WT	Fold 5	4:4		0.2581988897471611	0.625	0.625	0.75	0.5	0.6	0.6666666666666666	0.6666666666666665	0.3125	0.6875
O00238_WT	Mean	-		0.11244644164378714	0.6	0.5616666666666668	0.79	0.3333333333333333	0.6276190476190476	0.4666666666666666	0.6957575757575758	0.4325	0.5675000000000001
O00238_WT	SD	-		0.3742261019535995	0.13307266185559427	0.16510378329783743	0.11690451944500123	0.2545875386086578	0.09259833693443655	0.3651483716701107	0.08757523330030766	0.13769766936353045	0.13769766936353042
O00238_WT	Test set	8:10		0.125	0.5555555555555556	0.5625	0.5	0.625	0.625	0.5	0.5555555555555556	0.38749999999999996	0.6125
Q9UL54_WT		4:28	Not enough data in minority class of the training set for all 5 folds										
Q9H2K8_WT	Fold 1	8:7		0.3392857142857143	0.6666666666666666	0.6696428571428572	0.7142857142857143	0.625	0.625	0.7142857142857143	0.6666666666666666	0.30357142857142855	0.6964285714285714
Q9H2K8_WT	Fold 2	7:8		0.472455591261534	0.7333333333333333	0.7232142857142857	0.875	0.5714285714285714	0.7	0.8	0.7777777777777777	0.21428571428571427	0.7857142857142858
Q9H2K8_WT	Fold 3	7:8		0.19642857142857142	0.6	0.5982142857142857	0.625	0.5714285714285714	0.625	0.5714285714285714	0.625	0.39285714285714285	0.6071428571428571
Q9H2K8_WT	Fold 4	7:8		0.3392857142857143	0.6666666666666666	0.6696428571428572	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6666666666666666	0.26785714285714285	0.7321428571428572
Q9H2K8_WT	Fold 5	7:8		0.472455591261534	0.7333333333333333	0.7232142857142857	0.875	0.5714285714285714	0.7	0.8	0.7777777777777777	0.19642857142857142	0.8035714285714286
Q9H2K8_WT	Mean	-		0.3639822365046136	0.6799999999999999	0.6767857142857142	0.7428571428571429	0.6107142857142858	0.6728571428571428	0.7021428571428571	0.7027777777777777	0.27499999999999997	0.725
Q9H2K8_WT	SD	-		0.09383230119409228	0.04554200340426487	0.04200542562946988	0.1028918592206281	0.050926784848112965	0.03598705360557993	0.08400072885981166	0.05760122598146585	0.06405381453483144	0.06405381453483149
Q9H2K8_WT	Test set	15:18		0.4538776288392989	0.7272727272727273	0.7277777777777777	0.7222222222222222	0.7333333333333333	0.7647058823529411	0.6875	0.7428571428571428	0.18888888888888888	0.8111111111111111
P67870_WT		5:32	Not enough data in minority class of the training set for all 5 folds										
Q86Z02_WT	Fold 1	4:14		0.4780914437337575	0.8333333333333334	0.7142857142857143	0.9285714285714286	0.5	0.8666666666666667	0.6666666666666666	0.896551724137931	0.07142857142857142	0.9285714285714286
Q86Z02_WT	Fold 2	4:14		0.5635445125120265	0.8333333333333334	0.8035714285714286	0.8571428571428571	0.75	0.9230769230769231	0.6	0.888888888888889	0.05357142857142857	0.9464285714285714
Q86Z02_WT	Fold 3	4:14		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.14285714285714285	0.8571428571428572
Q86Z02_WT	Fold 4	4:13		0.5549890273805606	0.8235294117647058	0.7980769230769231	0.8461538461538461	0.75	0.9166666666666666	0.6	0.8799999999999999	0.13461538461538464	0.8653846153846154
Q86Z02_WT	Fold 5	4:13		-0.20254787341673333	0.6470588235294118	0.4230769230769231	0.8461538461538461	0.0	0.7333333333333333	0.0	0.7857142857142856	0.28846153846153844	0.7115384615384616
Q86Z02_WT	Mean	-		0.2788154220419222	0.7830065359477124	0.6478021978021977	0.8956043956043956	0.4	0.8435042735042735	0.37333333333333335	0.865230979748221	0.1381868131868132	0.8618131868131869
Q86Z02_WT	SD	-		0.2905460691669601	0.06482900194413349	0.14353486397060256	0.055310142382935905	0.30956959368344517	0.06913591335056804	0.2791521555100836	0.03691690678627088	0.07553529670946982	0.07553529670946982
Q86Z02_WT	Test set	7:31		0.35273781075132926	0.8157894736842105	0.6658986175115207	0.9032258064516129	0.42857142857142855	0.875	0.5	0.8888888888888888	0.34562211981566826	0.6543778801843319
P41279_WT	Fold 1	13:7		0.6005325641789633	0.8	0.8131868131868132	0.8571428571428571	0.7692307692307693	0.6666666666666666	0.9090909090909091	0.75	0.13186813186813184	0.8681318681318682
P41279_WT	Fold 2	13:7		0.6813851438692469	0.85	0.7857142857142857	0.5714285714285714	1.0	1.0	0.8125	0.7272727272727273	0.09890109890109888	0.9010989010989011
P41279_WT	Fold 3	12:8		0.6847367880174606	0.85	0.8333333333333333	0.75	0.9166666666666666	0.8571428571428571	0.8461538461538461	0.7999999999999999	0.125	0.8750000000000001
P41279_WT	Fold 4	12:7		0.44908871313907184	0.7368421052631579	0.6428571428571428	0.2857142857142857	1.0	1.0	0.7058823529411765	0.4444444444444445	0.21428571428571427	0.7857142857142857
P41279_WT	Fold 5	12:7		0.8050764858994133	0.8947368421052632	0.9166666666666667	1.0	0.8333333333333334	0.7777777777777778	1.0	0.8750000000000001	0.0	1.0
P41279_WT	Mean	-		0.6441639390208312	0.8263157894736842	0.7983516483516484	0.6928571428571428	0.9038461538461539	0.8603174603174603	0.8547254216371865	0.7193434343434344	0.11401098901098901	0.885989010989011
P41279_WT	SD	-		0.10714667713966831	0.0491619518217616	0.08142531151525356	0.22550019985812522	0.08341547562368859	0.11786003773189241	0.08950886974868658	0.13373269443633162	0.06287748780612376	0.06287748780612376
P41279_WT	Test set	22:20		0.3624412178045377	0.6666666666666666	0.6545454545454545	0.4	0.9090909090909091	0.8	0.625	0.5333333333333333	0.17272727272727273	0.8272727272727274
P22612_WT		4:63	Not enough data in minority class of the training set for all 5 folds										
Q96BR1_WT		2:9	Not enough data in minority class of the training set for all 5 folds										
Q96BR1_WT	Fold 1	2:3		0.0	0.6	0.5	1.0	0.0	0.6	0.0	0.7499999999999999	0.5	0.5
Q96BR1_WT	Fold 2	2:3		0.0	0.6	0.5	1.0	0.0	0.6	0.0	0.7499999999999999	0.0	1.0
Q96BR1_WT	Fold 3	1:4		-0.25	0.6	0.375	0.75	0.0	0.75	0.0	0.75	0.25	0.75
Q96BR1_WT	Fold 4	1:3		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	1.0	0.0
Q96BR1_WT	Fold 5	1:3		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.3333333333333333	0.6666666666666666
Q96BR1_WT	Mean	-		-0.05	0.6599999999999999	0.475	0.95	0.0	0.6900000000000001	0.0	0.7928571428571429	0.4166666666666667	0.5833333333333333
Q96BR1_WT	SD	-		0.09128709291752769	0.0670820393249937	0.04564354645876384	0.09128709291752768	0.0	0.0670820393249937	0.0	0.047915742374995504	0.30429030972509225	0.3042903097250923
Q96BR1_WT	Test set	2:9		0.24056261216234406	0.7272727272727273	0.6388888888888888	0.7777777777777778	0.5	0.875	0.3333333333333333	0.823529411764706	0.16666666666666666	0.8333333333333333
Q00534_WT	Fold 1	40:14		0.8018632638284106	0.9259259259259259	0.8803571428571428	0.7857142857142857	0.975	0.9166666666666666	0.9285714285714286	0.8461538461538461	0.025000000000000022	0.975
Q00534_WT	Fold 2	40:14		0.48221102489208245	0.7962962962962963	0.7464285714285714	0.6428571428571429	0.85	0.6	0.8717948717948718	0.6206896551724138	0.11071428571428571	0.8892857142857142
Q00534_WT	Fold 3	41:13		0.6552777302633958	0.8703703703703703	0.8358348968105066	0.7692307692307693	0.9024390243902439	0.7142857142857143	0.925	0.7407407407407408	0.04127579737335833	0.9587242026266417
Q00534_WT	Fold 4	41:13		0.5617581620638933	0.8518518518518519	0.7448405253283301	0.5384615384615384	0.9512195121951219	0.7777777777777778	0.8666666666666667	0.6363636363636364	0.13696060037523453	0.8630393996247655
Q00534_WT	Fold 5	41:13		0.6178421847192423	0.8518518518518519	0.8236397748592871	0.7692307692307693	0.8780487804878049	0.6666666666666666	0.9230769230769231	0.7142857142857142	0.1425891181988743	0.8574108818011257
Q00534_WT	Mean	-		0.6237904731534047	0.8592592592592594	0.8062201822567676	0.701098901098901	0.9113414634146342	0.735079365079365	0.9030219780219781	0.7116467185432702	0.09130796033235059	0.9086920396676493
Q00534_WT	SD	-		0.09715065282288592	0.03795166950355407	0.04833780691081246	0.0878319231568781	0.042018050378433786	0.09845151990734755	0.02528124971087832	0.0740341403719919	0.044703633509365	0.04470363350936501
Q00534_WT	Test set	93:23		0.6534064505082264	0.8879310344827587	0.8319308087891537	0.7391304347826086	0.9247311827956989	0.7083333333333334	0.9347826086956522	0.723404255319149	0.1856007480130902	0.8143992519869098
Q99558_WT	Fold 1	11:5		0.38297084310253526	0.75	0.6	0.2	1.0	1.0	0.7333333333333333	0.33333333333333337	0.34545454545454546	0.6545454545454545
Q99558_WT	Fold 2	11:5		0.3670584895244009	0.75	0.6545454545454545	0.4	0.9090909090909091	0.6666666666666666	0.7692307692307693	0.5	0.12727272727272726	0.8727272727272728
Q99558_WT	Fold 3	11:5		0.5918640302493726	0.8125	0.8090909090909091	0.8	0.8181818181818182	0.6666666666666666	0.9	0.7272727272727272	0.1272727272727273	0.8727272727272727
Q99558_WT	Fold 4	11:5		0.5449492609130661	0.8125	0.7545454545454545	0.6	0.9090909090909091	0.75	0.8333333333333334	0.6666666666666665	0.20000000000000004	0.8
Q99558_WT	Fold 5	10:6		0.4472135954999579	0.75	0.7	0.5	0.9	0.75	0.75	0.6	0.06666666666666665	0.9333333333333333
Q99558_WT	Mean	-		0.46681124385786654	0.775	0.7036363636363635	0.5	0.9072727272727275	0.7666666666666666	0.7971794871794872	0.5654545454545454	0.17333333333333334	0.8266666666666668
Q99558_WT	SD	-		0.08073376174262108	0.027950849718747374	0.0669278629792944	0.18257418583505536	0.05259125612101002	0.11180339887498951	0.0562176197984706	0.12635067636953456	0.08751929255151392	0.0875192925515139
Q99558_WT	Test set	24:11		0.43082021842766455	0.7714285714285715	0.6856060606060606	0.45454545454545453	0.9166666666666666	0.7142857142857143	0.7857142857142857	0.5555555555555556	0.17424242424242425	0.8257575757575757
P05771_WT	Fold 1	50:25		0.7744030926623664	0.8933333333333333	0.9	0.92	0.88	0.7931034482758621	0.9565217391304348	0.851851851851852	0.05040000000000001	0.9496
P05771_WT	Fold 2	49:26		0.8233908948194663	0.92	0.9116954474097332	0.8846153846153846	0.9387755102040817	0.8846153846153846	0.9387755102040817	0.8846153846153846	0.041601255886970195	0.9583987441130298
P05771_WT	Fold 3	49:26		0.7615616989172537	0.8933333333333333	0.8732339089481946	0.8076923076923077	0.9387755102040817	0.875	0.9019607843137255	0.8400000000000001	0.0478806907378336	0.9521193092621664
P05771_WT	Fold 4	49:26		0.796138120025247	0.9066666666666666	0.90149136577708	0.8846153846153846	0.9183673469387755	0.8518518518518519	0.9375	0.8679245283018868	0.045525902668759805	0.9544740973312402
P05771_WT	Fold 5	49:25		0.727131652836799	0.8783783783783784	0.8297959183673469	0.68	0.9795918367346939	0.9444444444444444	0.8571428571428571	0.7906976744186047	0.02938775510204083	0.970612244897959
P05771_WT	Mean	-		0.7765250918522264	0.8983423423423424	0.8832433281004708	0.8353846153846154	0.9311020408163266	0.8698030258375086	0.9183801781582197	0.8470178878375456	0.04295912087912089	0.9570408791208791
P05771_WT	SD	-		0.029578123076407746	0.012826331706896002	0.027018864102481877	0.07844142527523988	0.02955958833960925	0.04476387258021118	0.032290147644131253	0.029141161544031003	0.006735511204473823	0.006735511204473785
P05771_WT	Test set	115:46		0.7470178808339961	0.8944099378881988	0.8804347826086956	0.8478260869565217	0.9130434782608695	0.7959183673469388	0.9375	0.8210526315789473	0.04385633270321358	0.9561436672967863
P25098_WT	Fold 1	17:25		0.3006232385408722	0.6428571428571429	0.6529411764705882	0.6	0.7058823529411765	0.75	0.5454545454545454	0.6666666666666665	0.25882352941176473	0.7411764705882353
P25098_WT	Fold 2	18:24		0.6085989058527203	0.8095238095238095	0.7986111111111112	0.875	0.7222222222222222	0.8076923076923077	0.8125	0.8400000000000001	0.12962962962962962	0.8703703703703705
P25098_WT	Fold 3	17:24		0.5445811486371709	0.7804878048780488	0.7696078431372549	0.8333333333333334	0.7058823529411765	0.8	0.75	0.816326530612245	0.125	0.8750000000000001
P25098_WT	Fold 4	17:24		0.5445811486371709	0.7804878048780488	0.7696078431372549	0.8333333333333334	0.7058823529411765	0.8	0.75	0.816326530612245	0.2254901960784314	0.7745098039215687
P25098_WT	Fold 5	17:24		0.49754901960784315	0.7560975609756098	0.7487745098039216	0.7916666666666666	0.7058823529411765	0.7916666666666666	0.7058823529411765	0.7916666666666666	0.1446078431372549	0.8553921568627451
P25098_WT	Mean	-		0.4991866922551555	0.7538908246225319	0.7479084967320262	0.7866666666666667	0.7091503267973857	0.7898717948717949	0.7127673796791444	0.7861972789115647	0.1767102396514161	0.8232897603485838
P25098_WT	SD	-		0.09619639021934989	0.052982978238550305	0.04570196981528191	0.08853227074328865	0.0059664766612762985	0.018778149298597824	0.082421800996893	0.05631423425544339	0.050071903450723314	0.050071903450723314
P25098_WT	Test set	52:38		0.5924818837369096	0.7888888888888889	0.7995951417004048	0.868421052631579	0.7307692307692307	0.7021276595744681	0.8837209302325582	0.7764705882352942	0.08603238866396762	0.9139676113360324
Q13315_WT	Fold 1	9:129		0.5770069268621547	0.9565217391304348	0.7183462532299741	0.9922480620155039	0.4444444444444444	0.9624060150375939	0.8	0.9770992366412213	0.004306632213608958	0.9956933677863911
Q13315_WT	Fold 2	9:129		0.8751590186292093	0.9855072463768116	0.8888888888888888	1.0	0.7777777777777778	0.9847328244274809	1.0	0.9923076923076923	0.009474590869939709	0.9905254091300603
Q13315_WT	Fold 3	9:129		0.7414137865463402	0.9710144927536232	0.8294573643410852	0.9922480620155039	0.6666666666666666	0.9770992366412213	0.8571428571428571	0.9846153846153846	0.04909560723514214	0.9509043927648578
Q13315_WT	Fold 4	9:129		0.6632517659374788	0.9637681159420289	0.7739018087855297	0.9922480620155039	0.5555555555555556	0.9696969696969697	0.8333333333333334	0.9808429118773947	0.050818260120585726	0.9491817398794142
Q13315_WT	Fold 5	9:128		0.7413014339214958	0.9708029197080292	0.8294270833333333	0.9921875	0.6666666666666666	0.9769230769230769	0.8571428571428571	0.9844961240310077	0.17100694444444445	0.8289930555555556
Q13315_WT	Mean	-		0.7196265863793357	0.9695229027821857	0.8080042797157623	0.9937863372093023	0.6222222222222222	0.9741716245452686	0.8695238095238095	0.9838722698945401	0.0569404069767442	0.9430595930232558
Q13315_WT	SD	-		0.09004934411134705	0.008770313107292198	0.05269887979951337	0.002836216887978232	0.1034388151390292	0.0069057035463719624	0.062548545017043	0.004603418190266146	0.054975016264187236	0.05497501626418722
Q13315_WT	Test set	18:278		0.8422957392086032	0.9831081081081081	0.8611111111111112	1.0	0.7222222222222222	0.9823321554770318	1.0	0.9910873440285205	0.04056754596322944	0.9594324540367706
P78527_WT	Fold 1	24:33		0.7836884907482609	0.8947368421052632	0.8863636363636365	0.9393939393939394	0.8333333333333334	0.8857142857142857	0.9090909090909091	0.9117647058823529	0.0883838383838384	0.9116161616161615
P78527_WT	Fold 2	24:33		0.7106978960217072	0.8596491228070176	0.8503787878787878	0.9090909090909091	0.7916666666666666	0.8571428571428571	0.8636363636363636	0.8823529411764706	0.08333333333333331	0.9166666666666666
P78527_WT	Fold 3	24:33		0.7885158685677045	0.8947368421052632	0.8977272727272727	0.8787878787878788	0.9166666666666666	0.9354838709677419	0.8461538461538461	0.90625	0.044191919191919185	0.9558080808080808
P78527_WT	Fold 4	25:32		0.8243543321503594	0.9122807017543859	0.9043749999999999	0.96875	0.84	0.8857142857142857	0.9545454545454546	0.9253731343283582	0.07750000000000003	0.9225000000000001
P78527_WT	Fold 5	25:32		0.8584626492775348	0.9298245614035088	0.924375	0.96875	0.88	0.9117647058823529	0.9565217391304348	0.9393939393939394	0.06749999999999998	0.9325
P78527_WT	Mean	-		0.7931438473531134	0.8982456140350876	0.8926439393939394	0.9329545454545455	0.8523333333333334	0.8951640010843047	0.9059896625114016	0.9130269441562241	0.07218181818181817	0.9278181818181819
P78527_WT	SD	-		0.04499777233972189	0.021246669151561336	0.022346153683417497	0.0319050566650799	0.03893964941157401	0.024240038967839522	0.04142241800966868	0.017493148782646017	0.014262413736839539	0.014262413736839534
P78527_WT	Test set	50:73		0.8330291573467662	0.9186991869918699	0.9189041095890411	0.9178082191780822	0.92	0.9436619718309859	0.8846153846153846	0.9305555555555556	0.03589041095890411	0.9641095890410959
Q13418_WT	Fold 1	8:16		0.5185629788417315	0.7916666666666666	0.75	0.875	0.625	0.8235294117647058	0.7142857142857143	0.8484848484848485	0.2109375	0.7890625
Q13418_WT	Fold 2	8:16		0.0	0.5833333333333334	0.5	0.75	0.25	0.6666666666666666	0.3333333333333333	0.7058823529411765	0.4140625	0.5859375
Q13418_WT	Fold 3	8:16		0.07254762501100116	0.625	0.53125	0.8125	0.25	0.6842105263157895	0.4	0.742857142857143	0.46875	0.53125
Q13418_WT	Fold 4	8:16		0.0625	0.5833333333333334	0.53125	0.6875	0.375	0.6875	0.375	0.6875	0.40625	0.59375
Q13418_WT	Fold 5	8:16		0.29019050004400465	0.7083333333333334	0.625	0.875	0.375	0.7368421052631579	0.6	0.7999999999999999	0.2890625	0.7109375
Q13418_WT	Mean	-		0.18876022077934745	0.6583333333333334	0.5875	0.8	0.375	0.719749742002064	0.4845238095238096	0.7569448688566336	0.3578125	0.6421875
Q13418_WT	SD	-		0.17518342410760804	0.07375510026306528	0.0834634401000422	0.06653633092779714	0.125	0.05193467585302215	0.13424081766638635	0.054561504369036826	0.08574789690083755	0.08574789690083755
Q13418_WT	Test set	21:31		0.4299346810913494	0.7307692307692307	0.6897081413210445	0.9032258064516129	0.47619047619047616	0.717948717948718	0.7692307692307693	0.8	0.26881720430107525	0.7311827956989247
Q99759_WT		4:60	Not enough data in minority class of the training set for all 5 folds										
Q99759_WT	Fold 1	2:28		0.0	0.9333333333333333	0.5	1.0	0.0	0.9333333333333333	0.0	0.9655172413793104	0.2857142857142857	0.7142857142857143
Q99759_WT	Fold 2	2:28		0.0	0.9333333333333333	0.5	1.0	0.0	0.9333333333333333	0.0	0.9655172413793104	0.4464285714285714	0.5535714285714286
Q99759_WT	Fold 3	3:27		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.345679012345679	0.654320987654321
Q99759_WT	Fold 4	3:27		0.5570860145311556	0.9333333333333333	0.6666666666666666	1.0	0.3333333333333333	0.9310344827586207	1.0	0.9642857142857143	0.14814814814814817	0.8518518518518519
