target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q13315_WT	Fold 4	1:175		0.0	0.9943181818181818	0.5	1.0	0.0	0.9943181818181818	0.0	0.9971509971509972	0.06857142857142857	0.9314285714285714
Q13315_WT	Fold 5	1:175		0.0	0.9943181818181818	0.5	1.0	0.0	0.9943181818181818	0.0	0.9971509971509972	0.24	0.76
Q13315_WT	Mean	-		0.0	0.9909219311761686	0.5	1.0	0.0	0.9909219311761686	0.0	0.995438320938321	0.07317569786535304	0.926824302134647
Q13315_WT	SD	-		0.0	0.0025315062255139957	0.0	0.0	0.0	0.0025315062255139957	0.0	0.0012765993536649521	0.07842879404837828	0.07842879404837828
Q13315_WT	Test set	55:49		0.0	0.47115384615384615	0.5	1.0	0.0	0.47115384615384615	0.0	0.6405228758169934	0.5758812615955473	0.4241187384044527
P78527_WT	Fold 1	5:40		0.26687249808205815	0.8888888888888888	0.5875	0.975	0.2	0.9069767441860465	0.5	0.9397590361445783	0.32499999999999996	0.6749999999999999
P78527_WT	Fold 2	5:39		0.42590532849121443	0.9090909090909091	0.6	1.0	0.2	0.9069767441860465	1.0	0.951219512195122	0.13333333333333333	0.8666666666666667
P78527_WT	Fold 3	4:40		-0.06900655593423542	0.8636363636363636	0.475	0.95	0.0	0.9047619047619048	0.0	0.9268292682926829	0.434375	0.565625
P78527_WT	Fold 4	4:40		-0.04822428221704121	0.8863636363636364	0.4875	0.975	0.0	0.9069767441860465	0.0	0.9397590361445783	0.2	0.8
P78527_WT	Fold 5	4:40		0.48224282217041214	0.9318181818181818	0.625	1.0	0.25	0.9302325581395349	1.0	0.963855421686747	0.11875	0.88125
P78527_WT	Mean	-		0.2115579621184816	0.8959595959595961	0.5549999999999999	0.9800000000000001	0.13	0.9111849390919158	0.5	0.9442844548927418	0.24229166666666663	0.7577083333333333
P78527_WT	SD	-		0.21153331025446884	0.02099658008342808	0.05618051263561059	0.017078251276599347	0.0983192080250175	0.00872920266008562	0.408248290463863	0.011378049993845507	0.11004523480689068	0.11004523480689068
P78527_WT	Test set	150:37		0.1455855855855856	0.36363636363636365	0.5727927927927928	0.918918918918919	0.22666666666666666	0.22666666666666666	0.918918918918919	0.36363636363636365	0.2367567567567568	0.7632432432432432
Q13418_WT		0:8	Only one activity class in traing set for temporal split at 2013										
Q99759_WT		1:6	Not enough data in minority class of the training set for all 5 folds										
Q99759_WT	Fold 1	3:39		0.0	0.9285714285714286	0.5	1.0	0.0	0.9285714285714286	0.0	0.962962962962963	0.08547008547008549	0.9145299145299145
Q99759_WT	Fold 2	3:38		0.0	0.926829268292683	0.5	1.0	0.0	0.926829268292683	0.0	0.9620253164556963	0.44736842105263164	0.5526315789473685
Q99759_WT	Fold 3	3:38		0.0	0.926829268292683	0.5	1.0	0.0	0.926829268292683	0.0	0.9620253164556963	0.19298245614035087	0.8070175438596492
Q99759_WT	Fold 4	3:38		0.0	0.926829268292683	0.5	1.0	0.0	0.926829268292683	0.0	0.9620253164556963	0.21052631578947367	0.7894736842105263
Q99759_WT	Fold 5	3:38		0.0	0.926829268292683	0.5	1.0	0.0	0.926829268292683	0.0	0.9620253164556963	0.2631578947368421	0.736842105263158
Q99759_WT	Mean	-		0.0	0.927177700348432	0.5	1.0	0.0	0.927177700348432	0.0	0.9622128457571497	0.23990103463787676	0.7600989653621233
Q99759_WT	SD	-		0.0	0.0006361469889723132	0.0	0.0	0.0	0.0006361469889723132	0.0	0.00034238009533059757	0.10839491312168684	0.1083949131216868
Q99759_WT	Test set	1:6		-0.16666666666666666	0.7142857142857143	0.4166666666666667	0.8333333333333334	0.0	0.8333333333333334	0.0	0.8333333333333334	1.0	0.0
Q99755_WT		0:1	Only one activity class in traing set for temporal split at 2013										
Q99683_WT	Fold 1	3:10		0.778498944161523	0.9230769230769231	0.8333333333333333	1.0	0.6666666666666666	0.9090909090909091	1.0	0.9523809523809523	0.1	0.9
Q99683_WT	Fold 2	3:10		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q99683_WT	Fold 3	3:10		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q99683_WT	Fold 4	2:10		0.674199862463242	0.9166666666666666	0.75	1.0	0.5	0.9090909090909091	1.0	0.9523809523809523	0.0	1.0
Q99683_WT	Fold 5	3:9		0.5222329678670935	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	0.8181818181818182	1.0	0.9	0.1851851851851852	0.8148148148148149
Q99683_WT	Mean	-		0.7949863548983717	0.9346153846153846	0.85	1.0	0.7	0.9272727272727274	1.0	0.9609523809523811	0.05703703703703704	0.942962962962963
Q99683_WT	SD	-		0.16995921616686666	0.056662218953734085	0.12171612389003693	0.0	0.24343224778007383	0.062102731914906645	0.0	0.03394005653562945	0.06834646399320848	0.06834646399320846
Q99683_WT	Test set	42:80		0.1781741612749496	0.6721311475409836	0.5238095238095238	1.0	0.047619047619047616	0.6666666666666666	1.0	0.8	0.640327380952381	0.35967261904761905
Q99640_WT		4:42	Not enough data in minority class of the training set for all 5 folds										
Q92918_WT	Fold 1	3:9		0.7745966692414834	0.9166666666666666	0.8333333333333333	1.0	0.6666666666666666	0.9	1.0	0.9473684210526316	0.1851851851851852	0.8148148148148149
Q92918_WT	Fold 2	4:8		0.42640143271122083	0.75	0.625	1.0	0.25	0.7272727272727273	1.0	0.8421052631578948	0.25	0.75
Q92918_WT	Fold 3	4:8		0.15811388300841897	0.6666666666666666	0.5625	0.875	0.25	0.7	0.5	0.7777777777777777	0.5	0.5
Q92918_WT	Fold 4	4:8		0.42640143271122083	0.75	0.625	1.0	0.25	0.7272727272727273	1.0	0.8421052631578948	0.0625	0.9375
Q92918_WT	Fold 5	4:8		0.42640143271122083	0.75	0.625	1.0	0.25	0.7272727272727273	1.0	0.8421052631578948	0.25	0.75
Q92918_WT	Mean	-		0.442382970076713	0.7666666666666666	0.6541666666666666	0.975	0.3333333333333333	0.7563636363636365	0.9	0.8502923976608188	0.24953703703703703	0.750462962962963
Q92918_WT	SD	-		0.17885799040257036	0.07453559924999298	0.0847108371220939	0.04564354645876384	0.15214515486254615	0.06626601370991586	0.18257418583505536	0.049804972858234146	0.1302920684116736	0.1302920684116736
Q92918_WT	Test set	8:9		0.1690308509457033	0.5882352941176471	0.5833333333333333	0.6666666666666666	0.5	0.6	0.5714285714285714	0.631578947368421	0.4861111111111111	0.5138888888888888
Q92630_WT	Fold 1	5:14		0.5739440431835514	0.8421052631578947	0.7	1.0	0.4	0.8235294117647058	1.0	0.9032258064516129	0.04285714285714286	0.9571428571428571
Q92630_WT	Fold 2	5:14		0.18448201388042726	0.7368421052631579	0.5642857142857143	0.9285714285714286	0.2	0.7647058823529411	0.5	0.8387096774193549	0.2285714285714286	0.7714285714285714
Q92630_WT	Fold 3	5:14		0.5739440431835514	0.8421052631578947	0.7	1.0	0.4	0.8235294117647058	1.0	0.9032258064516129	0.22857142857142854	0.7714285714285715
Q92630_WT	Fold 4	5:13		0.8618916073713346	0.9444444444444444	0.9	1.0	0.8	0.9285714285714286	1.0	0.962962962962963	0.1846153846153846	0.8153846153846154
Q92630_WT	Fold 5	5:13		0.6139406135149204	0.8333333333333334	0.823076923076923	0.8461538461538461	0.8	0.9166666666666666	0.6666666666666666	0.8799999999999999	0.07692307692307691	0.9230769230769231
Q92630_WT	Mean	-		0.561640464226757	0.8397660818713449	0.7374725274725276	0.9549450549450549	0.52	0.8514005602240896	0.8333333333333334	0.8976248506571087	0.1523076923076923	0.8476923076923077
Q92630_WT	SD	-		0.19808975547847277	0.060004483643257715	0.10531329827798339	0.05570897518961132	0.21908902300206645	0.05669299865022774	0.19245008972987526	0.036772823592150096	0.07110832690547046	0.07110832690547046
Q92630_WT	Test set	37:98		0.16327275329846103	0.7037037037037037	0.5688086045228902	0.8673469387755102	0.2702702702702703	0.7589285714285714	0.43478260869565216	0.8095238095238095	0.47793712079426365	0.5220628792057364
Q16832_WT	Fold 1	4:9		0.42600643361512924	0.7692307692307693	0.6944444444444444	0.8888888888888888	0.5	0.8	0.6666666666666666	0.8421052631578948	0.2222222222222222	0.7777777777777778
Q16832_WT	Fold 2	4:9		0.42600643361512924	0.7692307692307693	0.6944444444444444	0.8888888888888888	0.5	0.8	0.6666666666666666	0.8421052631578948	0.2222222222222222	0.7777777777777778
Q16832_WT	Fold 3	4:9		0.0	0.6923076923076923	0.5	1.0	0.0	0.6923076923076923	0.0	0.8181818181818181	0.6666666666666667	0.33333333333333337
Q16832_WT	Fold 4	4:9		0.17766726362967536	0.6923076923076923	0.5694444444444444	0.8888888888888888	0.25	0.7272727272727273	0.5	0.7999999999999999	0.4722222222222222	0.5277777777777778
Q16832_WT	Fold 5	4:9		0.6388888888888888	0.8461538461538461	0.8194444444444444	0.8888888888888888	0.75	0.8888888888888888	0.75	0.8888888888888888	0.3055555555555555	0.6944444444444444
Q16832_WT	Mean	-		0.3337138039497646	0.7538461538461539	0.6555555555555556	0.9111111111111111	0.4	0.7816938616938617	0.5166666666666666	0.8382562466772991	0.3777777777777778	0.6222222222222221
Q16832_WT	SD	-		0.20243645798998638	0.052548465466459485	0.10123974316792698	0.04057204129667899	0.2327373340628157	0.06206522161394105	0.24720661623652207	0.02726358194343141	0.15598485734251455	0.15598485734251452
Q16832_WT	Test set	86:93		0.061342326486384206	0.5363128491620112	0.5266316579144786	0.7741935483870968	0.27906976744186046	0.5373134328358209	0.5333333333333333	0.6343612334801763	0.5175043760940234	0.4824956239059765
Q16816_WT	Fold 1	2:10		-0.13483997249264842	0.75	0.45	0.9	0.0	0.8181818181818182	0.0	0.8571428571428572	0.15000000000000002	0.8500000000000001
Q16816_WT	Fold 2	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.0	1.0
Q16816_WT	Fold 3	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.0	1.0
Q16816_WT	Fold 4	1:10		-0.1	0.8181818181818182	0.45	0.9	0.0	0.9	0.0	0.9	0.1	0.9
Q16816_WT	Fold 5	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.6111111111111112	0.38888888888888884
Q16816_WT	Mean	-		-0.04696799449852969	0.8257575757575758	0.48	0.96	0.0	0.8557575757575757	0.0	0.9037229437229437	0.17222222222222222	0.8277777777777778
Q16816_WT	SD	-		0.053466275423155935	0.04628864338339231	0.022360679774997894	0.04472135954999579	0.0	0.0368070607138913	0.0	0.027670206433669416	0.20722544928477227	0.2072254492847723
Q16816_WT	Test set	7:39		0.0	0.8478260869565217	0.5	1.0	0.0	0.8478260869565217	0.0	0.9176470588235294	0.5531135531135531	0.44688644688644685
Q16659_WT		2:46	Not enough data in minority class for all 5 folds										
Q16644_WT		5:754	Not enough data in minority class of the training set for all 5 folds										
Q16620_WT	Fold 1	23:177		0.43688575683833625	0.905	0.6626136084500123	0.9774011299435028	0.34782608695652173	0.9202127659574468	0.6666666666666666	0.947945205479452	0.12085482682387622	0.8791451731761238
Q16620_WT	Fold 2	22:177		0.51657054288808	0.9195979899497487	0.6960708782742682	0.9830508474576272	0.4090909090909091	0.93048128342246	0.75	0.956043956043956	0.16846430405752438	0.8315356959424756
Q16620_WT	Fold 3	22:177		0.5553201963897052	0.9246231155778895	0.7187981510015409	0.9830508474576272	0.45454545454545453	0.9354838709677419	0.7692307692307693	0.9586776859504132	0.12865947611710327	0.8713405238828968
Q16620_WT	Fold 4	23:176		0.5404993890896451	0.9195979899497487	0.7088685770750988	0.9829545454545454	0.43478260869565216	0.9301075268817204	0.7692307692307693	0.9558011049723756	0.1689723320158103	0.8310276679841897
Q16620_WT	Fold 5	23:176		0.5404993890896451	0.9195979899497487	0.7088685770750988	0.9829545454545454	0.43478260869565216	0.9301075268817204	0.7692307692307693	0.9558011049723756	0.12845849802371542	0.8715415019762847
Q16620_WT	Mean	-		0.5179550548590823	0.9176834170854271	0.6990439583752037	0.9818823831535696	0.416205533596838	0.9292785948222179	0.7448717948717948	0.9548538114837145	0.1430818874076059	0.856918112592394
Q16620_WT	SD	-		0.03870141205084668	0.006055648215888726	0.017885208005842722	0.002045780698238648	0.03387853691620589	0.0045371691180591785	0.036337353281164664	0.0033056019835221544	0.019280706607464053	0.019280706607464098
Q16620_WT	Test set	52:65		0.13698990388431467	0.5811965811965812	0.5326923076923077	0.9692307692307692	0.09615384615384616	0.5727272727272728	0.7142857142857143	0.72	0.42603550295857984	0.5739644970414202
Q16584_WT	Fold 1	6:11		0.7510676161988108	0.8823529411764706	0.8333333333333333	1.0	0.6666666666666666	0.8461538461538461	1.0	0.9166666666666666	0.07575757575757573	0.9242424242424243
Q16584_WT	Fold 2	5:11		0.8703882797784892	0.9375	0.9545454545454546	0.9090909090909091	1.0	1.0	0.8333333333333334	0.9523809523809523	0.07272727272727274	0.9272727272727272
Q16584_WT	Fold 3	5:11		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q16584_WT	Fold 4	6:10		0.8783100656536799	0.9375	0.95	0.9	1.0	1.0	0.8571428571428571	0.9473684210526316	0.016666666666666663	0.9833333333333334
Q16584_WT	Fold 5	6:10		0.8783100656536799	0.9375	0.95	0.9	1.0	1.0	0.8571428571428571	0.9473684210526316	0.016666666666666663	0.9833333333333334
Q16584_WT	Mean	-		0.8756152054569319	0.9389705882352942	0.9375757575757577	0.9418181818181818	0.9333333333333332	0.9692307692307693	0.9095238095238095	0.9527568922305765	0.03636363636363636	0.9636363636363636
Q16584_WT	SD	-		0.07190911439511558	0.03400155620972097	0.050596382066069694	0.04347191234043466	0.12171612389003694	0.05617667256463243	0.06790237979748394	0.024469805158633354	0.028787878787878786	0.028787878787878793
Q16584_WT	Test set	16:26		0.4135850959342555	0.7142857142857143	0.625	1.0	0.25	0.6842105263157895	1.0	0.8125000000000001	0.2451923076923077	0.7548076923076923
Q16566_WT		0:16	Only one activity class in traing set for temporal split at 2013										
Q16513_WT	Fold 1	19:134		0.4617200032255541	0.9019607843137255	0.6730164964650432	0.9776119402985075	0.3684210526315789	0.916083916083916	0.7	0.9458483754512635	0.17439120188531032	0.8256087981146898
Q16513_WT	Fold 2	20:133		0.5622858823888739	0.9150326797385621	0.6962406015037594	0.9924812030075187	0.4	0.9166666666666666	0.8888888888888888	0.9530685920577616	0.16992481203007517	0.8300751879699247
Q16513_WT	Fold 3	20:133		0.37906505614474423	0.8888888888888888	0.6174812030075187	0.9849624060150376	0.25	0.8972602739726028	0.7142857142857143	0.9390681003584228	0.1725563909774436	0.8274436090225563
Q16513_WT	Fold 4	20:133		0.6080631887109805	0.9215686274509803	0.7424812030075187	0.9849624060150376	0.5	0.9290780141843972	0.8333333333333334	0.9562043795620437	0.18270676691729323	0.8172932330827067
Q16513_WT	Fold 5	20:133		0.5186191679136595	0.9084967320261438	0.6712406015037593	0.9924812030075187	0.35	0.9103448275862069	0.875	0.9496402877697843	0.1281954887218045	0.8718045112781954
Q16513_WT	Mean	-		0.5059506596767624	0.9071895424836601	0.6800920210975199	0.986499831668724	0.37368421052631573	0.913886739698758	0.8023015873015872	0.9487659470398551	0.16555493210638536	0.8344450678936146
Q16513_WT	SD	-		0.07282104132566457	0.010265114587703478	0.036972313713742884	0.005087166442383968	0.07363720305070118	0.009419084372242027	0.07298150214722039	0.00543396660645497	0.01749337678409986	0.017493376784099814
Q16513_WT	Test set	11:14		0.33267391956523024	0.64	0.5909090909090909	1.0	0.18181818181818182	0.6086956521739131	1.0	0.7567567567567568	0.38311688311688313	0.6168831168831168
Q16512_WT	Fold 1	2:10		0.4	0.8333333333333334	0.7	0.9	0.5	0.9	0.5	0.9	0.2	0.8
Q16512_WT	Fold 2	2:10		0.4	0.8333333333333334	0.7	0.9	0.5	0.9	0.5	0.9	0.425	0.575
Q16512_WT	Fold 3	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	1.0	0.0
Q16512_WT	Fold 4	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.9	0.1
Q16512_WT	Fold 5	2:9		0.6708203932499369	0.9090909090909091	0.75	1.0	0.5	0.9	1.0	0.9473684210526316	0.5	0.5
Q16512_WT	Mean	-		0.2941640786499874	0.8787878787878787	0.63	0.96	0.3	0.9036363636363637	0.4	0.9304260651629074	0.605	0.395
Q16512_WT	SD	-		0.2371137118768195	0.03387981784090587	0.0983192080250175	0.04472135954999578	0.223606797749979	0.004065578140908685	0.34156502553198664	0.02273971727764438	0.2740133816683655	0.27401338166836553
Q16512_WT	Test set	14:31		0.320920602677035	0.7333333333333333	0.5714285714285714	1.0	0.14285714285714285	0.7209302325581395	1.0	0.8378378378378378	0.5552995391705069	0.4447004608294931
Q16288_WT	Fold 1	23:126		0.3849424947543214	0.87248322147651	0.6047273982056591	0.9920634920634921	0.21739130434782608	0.8741258741258742	0.8333333333333334	0.929368029739777	0.2360248447204969	0.7639751552795031
Q16288_WT	Fold 2	23:126		0.3926943098041742	0.87248322147651	0.6224982746721877	0.9841269841269841	0.2608695652173913	0.8794326241134752	0.75	0.9288389513108614	0.21532091097308487	0.7846790890269152
Q16288_WT	Fold 3	23:126		0.2815449957832805	0.8523489932885906	0.5928226363008972	0.9682539682539683	0.21739130434782608	0.8714285714285714	0.5555555555555556	0.9172932330827068	0.2532781228433402	0.7467218771566597
Q16288_WT	Fold 4	22:126		0.291054299223183	0.8581081081081081	0.5977633477633477	0.9682539682539683	0.22727272727272727	0.8776978417266187	0.5555555555555556	0.9207547169811321	0.1926406926406926	0.8073593073593074
Q16288_WT	Fold 5	23:125		0.30984668619189615	0.8581081081081081	0.5966956521739131	0.976	0.21739130434782608	0.8714285714285714	0.625	0.920754716981132	0.20800000000000002	0.792
Q16288_WT	Mean	-		0.332016557151371	0.8627063304915653	0.6029014618232009	0.9777396825396826	0.22806324110671938	0.8748226965646222	0.663888888888889	0.9234019296191217	0.22105291423552292	0.7789470857644771
Q16288_WT	SD	-		0.04320442260929286	0.007535880027956968	0.00960784515309662	0.008455305900249916	0.015376120643894764	0.002973315324059206	0.1009216784699164	0.004406192581689275	0.019464118867198066	0.01946411886719809
Q16288_WT	Test set	48:70		0.11968874978625528	0.6101694915254238	0.5339285714285714	0.9428571428571428	0.125	0.6111111111111112	0.6	0.7415730337078652	0.4285714285714286	0.5714285714285714
Q15831_WT		1:6	Not enough data in minority class of the training set for all 5 folds										
Q15831_WT	Fold 1	1:9		-0.1111111111111111	0.8	0.4444444444444444	0.8888888888888888	0.0	0.8888888888888888	0.0	0.8888888888888888	0.7777777777777778	0.2222222222222222
Q15831_WT	Fold 2	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.6666666666666666	0.3333333333333333
Q15831_WT	Fold 3	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.6666666666666666	0.3333333333333333
Q15831_WT	Fold 4	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.3125	0.6875
Q15831_WT	Fold 5	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.8125	0.1875
Q15831_WT	Mean	-		-0.02222222222222222	0.8400000000000001	0.48888888888888893	0.9777777777777779	0.0	0.8577777777777778	0.0	0.9122807017543859	0.6472222222222223	0.35277777777777775
Q15831_WT	SD	-		0.04057204129667897	0.04472135954999579	0.020286020648339495	0.04057204129667899	0.0	0.04322398358783749	0.0	0.026152841842102818	0.16184181361361735	0.16184181361361735
Q15831_WT	Test set	1:6		0.0	0.8571428571428571	0.5	1.0	0.0	0.8571428571428571	0.0	0.923076923076923	0.8333333333333334	0.16666666666666666
Q15759_WT	Fold 1	8:28		0.5581404279634194	0.8611111111111112	0.7321428571428572	0.9642857142857143	0.5	0.8709677419354839	0.8	0.9152542372881356	0.08035714285714285	0.9196428571428571
Q15759_WT	Fold 2	9:27		0.2901294265928297	0.7777777777777778	0.5925925925925926	0.9629629629629629	0.2222222222222222	0.7878787878787878	0.6666666666666666	0.8666666666666665	0.1646090534979424	0.8353909465020577
Q15759_WT	Fold 3	8:27		0.6599120175960899	0.8857142857142857	0.75	1.0	0.5	0.8709677419354839	1.0	0.9310344827586207	0.12962962962962962	0.8703703703703703
Q15759_WT	Fold 4	8:27		0.4460516415232829	0.8285714285714286	0.6689814814814814	0.9629629629629629	0.375	0.8387096774193549	0.75	0.896551724137931	0.07870370370370369	0.9212962962962963
Q15759_WT	Fold 5	8:27		0.5555555555555556	0.8571428571428571	0.7314814814814814	0.9629629629629629	0.5	0.8666666666666667	0.8	0.912280701754386	0.2777777777777778	0.7222222222222222
Q15759_WT	Mean	-		0.5019578138462355	0.8420634920634921	0.6950396825396825	0.9706349206349205	0.41944444444444445	0.8470381231671554	0.8033333333333333	0.904357562521148	0.14621546149323927	0.8537845385067607
Q15759_WT	SD	-		0.11472830243508095	0.033690452820303356	0.053071842584845645	0.013411419953054591	0.10028252271527635	0.02915396768035422	0.1001850140342209	0.019894331155807233	0.06685458434169253	0.06685458434169252
Q15759_WT	Test set	25:77		-0.06767633692869746	0.5784313725490197	0.46415584415584416	0.6883116883116883	0.24	0.7361111111111112	0.2	0.7114093959731544	0.5127272727272727	0.48727272727272725
