target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q9NZJ5_WT	Fold 5	7:15		0.903696114115064	0.9545454545454546	0.9666666666666667	0.9333333333333333	1.0	1.0	0.875	0.9655172413793104	0.028571428571428574	0.9714285714285714
Q9NZJ5_WT	Mean	-		0.8578524679300692	0.9367588932806324	0.9373809523809525	0.9366666666666668	0.9380952380952381	0.9749019607843138	0.8678571428571429	0.9543546701722454	0.027589285714285715	0.9724107142857144
Q9NZJ5_WT	SD	-		0.09900776973206249	0.04246330005133945	0.044311468445851154	0.051053711730700654	0.06955207079430681	0.02815165535257374	0.10988553104013643	0.03027524454512209	0.02611053818062034	0.026110538180620344
Q9NZJ5_WT	Test set	11:38		0.895332023999131	0.9591836734693877	0.9736842105263157	0.9473684210526315	1.0	1.0	0.8461538461538461	0.972972972972973	0.007177033492822966	0.992822966507177
Q9Y478_WT		5:23	Not enough data in minority class of the training set for all 5 folds										
Q9BQI3_WT		4:11	Not enough data in minority class of the training set for all 5 folds										
Q9BQI3_WT	Fold 1	2:5		0.3	0.7142857142857143	0.65	0.8	0.5	0.8	0.5	0.8000000000000002	0.45	0.55
Q9BQI3_WT	Fold 2	2:5		-0.2581988897471611	0.5714285714285714	0.4	0.8	0.0	0.6666666666666666	0.0	0.7272727272727272	0.7	0.30000000000000004
Q9BQI3_WT	Fold 3	3:4		0.7302967433402214	0.8571428571428571	0.8333333333333333	1.0	0.6666666666666666	0.8	1.0	0.888888888888889	0.25	0.7500000000000001
Q9BQI3_WT	Fold 4	3:4		0.16666666666666666	0.5714285714285714	0.5833333333333333	0.5	0.6666666666666666	0.6666666666666666	0.5	0.5714285714285715	0.41666666666666663	0.5833333333333334
Q9BQI3_WT	Fold 5	2:4		-0.31622776601683794	0.5	0.375	0.75	0.0	0.6	0.0	0.6666666666666665	0.625	0.375
Q9BQI3_WT	Mean	-		0.12450735084857781	0.6428571428571429	0.5683333333333334	0.77	0.3666666666666666	0.7066666666666667	0.4	0.7308513708513709	0.4883333333333333	0.5116666666666667
Q9BQI3_WT	SD	-		0.35125189814460395	0.11664236870396086	0.15429049081377488	0.1460593486680443	0.2788866755113585	0.07302967433402219	0.3415650255319866	0.0994195671028735	0.1454240287853013	0.14542402878530133
Q9BQI3_WT	Test set	4:11		0.82915619758885	0.9333333333333333	0.875	1.0	0.75	0.9166666666666666	1.0	0.9565217391304348	0.09090909090909091	0.9090909090909091
P54619_WT		4:19	Number of points 23 < 30										
O00238_WT	Fold 1	3:5		0.14907119849998599	0.625	0.5666666666666667	0.8	0.3333333333333333	0.6666666666666666	0.5	0.7272727272727272	0.5333333333333333	0.46666666666666673
O00238_WT	Fold 2	3:5		0.4472135954999579	0.625	0.7	0.4	1.0	1.0	0.5	0.5714285714285715	0.33333333333333337	0.6666666666666667
O00238_WT	Fold 3	3:5		0.4666666666666667	0.75	0.7333333333333334	0.8	0.6666666666666666	0.8	0.6666666666666666	0.8000000000000002	0.33333333333333337	0.6666666666666667
O00238_WT	Fold 4	4:4		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
O00238_WT	Fold 5	4:4		0.7745966692414834	0.875	0.875	1.0	0.75	0.8	1.0	0.888888888888889	0.0625	0.9375
O00238_WT	Mean	-		0.5675096259816188	0.775	0.775	0.8	0.75	0.8533333333333333	0.7333333333333333	0.7975180375180375	0.25250000000000006	0.7475
O00238_WT	SD	-		0.2676017320855179	0.13307266185559427	0.13625276076034135	0.2	0.22566773346211003	0.11800816042090448	0.20637972912229677	0.1325421870177081	0.1787883602972458	0.17878836029724576
O00238_WT	Test set	8:10		-0.125	0.4444444444444444	0.4375	0.5	0.375	0.5	0.375	0.5	0.48749999999999993	0.5125000000000001
Q9UL54_WT		4:28	Not enough data in minority class of the training set for all 5 folds										
Q9H2K8_WT	Fold 1	8:7		0.49099025303098287	0.7333333333333333	0.7410714285714286	0.8571428571428571	0.625	0.6666666666666666	0.8333333333333334	0.75	0.24999999999999997	0.75
Q9H2K8_WT	Fold 2	7:8		0.600099198148979	0.8	0.7946428571428572	0.875	0.7142857142857143	0.7777777777777778	0.8333333333333334	0.823529411764706	0.3214285714285714	0.6785714285714286
Q9H2K8_WT	Fold 3	7:8		0.3392857142857143	0.6666666666666666	0.6696428571428572	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6666666666666666	0.25	0.75
Q9H2K8_WT	Fold 4	7:8		0.3392857142857143	0.6666666666666666	0.6696428571428572	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6666666666666666	0.4107142857142857	0.5892857142857143
Q9H2K8_WT	Fold 5	7:8		0.3392857142857143	0.6666666666666666	0.6696428571428572	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6666666666666666	0.2857142857142857	0.7142857142857142
Q9H2K8_WT	Mean	-		0.42178931880742104	0.7066666666666666	0.7089285714285716	0.7214285714285714	0.6964285714285715	0.7174603174603175	0.7083333333333334	0.7147058823529411	0.30357142857142855	0.6964285714285715
Q9H2K8_WT	SD	-		0.09747112106109283	0.04868644955601479	0.0465657314657332	0.10793359006326796	0.03260253318483133	0.03227079509413103	0.09316949906249125	0.05775167245107118	0.0545544725589981	0.05455447255899808
Q9H2K8_WT	Test set	15:18		0.5095246653650681	0.7575757575757576	0.75	0.8333333333333334	0.6666666666666666	0.75	0.7692307692307693	0.7894736842105262	0.14814814814814814	0.8518518518518519
P67870_WT		5:32	Not enough data in minority class of the training set for all 5 folds										
Q86Z02_WT	Fold 1	4:14		-0.1889822365046136	0.6666666666666666	0.42857142857142855	0.8571428571428571	0.0	0.75	0.0	0.7999999999999999	0.2857142857142857	0.7142857142857143
Q86Z02_WT	Fold 2	4:14		0.03571428571428571	0.6666666666666666	0.5178571428571428	0.7857142857142857	0.25	0.7857142857142857	0.25	0.7857142857142857	0.3392857142857143	0.6607142857142857
Q86Z02_WT	Fold 3	4:14		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.125	0.875
Q86Z02_WT	Fold 4	4:13		0.25064020591380154	0.7058823529411765	0.6346153846153846	0.7692307692307693	0.5	0.8333333333333334	0.4	0.8	0.44230769230769235	0.5576923076923077
Q86Z02_WT	Fold 5	4:13		0.10699012312772822	0.7058823529411765	0.5480769230769231	0.8461538461538461	0.25	0.7857142857142857	0.3333333333333333	0.8148148148148148	0.5576923076923077	0.4423076923076923
Q86Z02_WT	Mean	-		0.04087247565024037	0.7045751633986929	0.525824175824176	0.8516483516483516	0.2	0.7865079365079365	0.19666666666666668	0.8151058201058202	0.35	0.65
Q86Z02_WT	SD	-		0.130960807659435	0.03704985040432475	0.0612633256117251	0.07439595608640988	0.17078251276599332	0.02450483846964956	0.1528737072565795	0.028599625187821772	0.13324742256001282	0.1332474225600128
Q86Z02_WT	Test set	7:31		0.2794099813043198	0.8157894736842105	0.6105990783410138	0.9354838709677419	0.2857142857142857	0.8529411764705882	0.5	0.8923076923076922	0.36866359447004615	0.631336405529954
P41279_WT	Fold 1	13:7		0.7802197802197802	0.9	0.8901098901098901	0.8571428571428571	0.9230769230769231	0.8571428571428571	0.9230769230769231	0.8571428571428571	0.09890109890109887	0.9010989010989011
P41279_WT	Fold 2	13:7		0.7867957924694432	0.9	0.8571428571428572	0.7142857142857143	1.0	1.0	0.8666666666666667	0.8333333333333333	0.07692307692307693	0.9230769230769231
P41279_WT	Fold 3	12:8		0.4923659639173309	0.75	0.75	0.75	0.75	0.6666666666666666	0.8181818181818182	0.7058823529411765	0.11458333333333334	0.8854166666666667
P41279_WT	Fold 4	12:7		0.6761234037828132	0.8421052631578947	0.7857142857142857	0.5714285714285714	1.0	1.0	0.8	0.7272727272727273	0.11904761904761904	0.8809523809523809
P41279_WT	Fold 5	12:7		0.4200412794412907	0.7368421052631579	0.7023809523809523	0.5714285714285714	0.8333333333333334	0.6666666666666666	0.7692307692307693	0.6153846153846153	0.09523809523809523	0.9047619047619049
P41279_WT	Mean	-		0.6311092439661318	0.8257894736842104	0.7970695970695971	0.6928571428571427	0.9012820512820513	0.8380952380952381	0.8354312354312354	0.7478031772149418	0.10093864468864469	0.8990613553113553
P41279_WT	SD	-		0.13680759688828556	0.0644674182418823	0.0626840253468349	0.10016992365696491	0.08894639822733466	0.13636020060263193	0.049316723485608796	0.08060614493966849	0.013708317624235591	0.013708317624235607
P41279_WT	Test set	22:20		0.5577959874688627	0.7619047619047619	0.7522727272727273	0.55	0.9545454545454546	0.9166666666666666	0.7	0.6874999999999999	0.22272727272727272	0.7772727272727272
P22612_WT		4:63	Not enough data in minority class of the training set for all 5 folds										
Q96BR1_WT		2:9	Not enough data in minority class of the training set for all 5 folds										
Q96BR1_WT	Fold 1	2:3		-0.4082482904638631	0.4	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.5714285714285715	0.3333333333333333	0.6666666666666666
Q96BR1_WT	Fold 2	2:3		0.0	0.6	0.5	1.0	0.0	0.6	0.0	0.7499999999999999	0.0	1.0
Q96BR1_WT	Fold 3	1:4		0.4082482904638631	0.6	0.75	0.5	1.0	1.0	0.3333333333333333	0.6666666666666666	0.25	0.75
Q96BR1_WT	Fold 4	1:3		-0.3333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	0.0	0.6666666666666666	1.0	0.0
Q96BR1_WT	Fold 5	1:3		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q96BR1_WT	Mean	-		0.13333333333333336	0.62	0.5833333333333333	0.7666666666666666	0.4	0.7533333333333333	0.26666666666666666	0.7309523809523809	0.31666666666666665	0.6833333333333333
Q96BR1_WT	SD	-		0.47531665858238753	0.18618986725025255	0.23570226039551584	0.18257418583505536	0.447213595499958	0.19012666343295498	0.3548604316149181	0.13320572124475585	0.3347193406976015	0.3347193406976015
Q96BR1_WT	Test set	2:9		0.43033148291193524	0.6363636363636364	0.7777777777777778	0.5555555555555556	1.0	1.0	0.3333333333333333	0.7142857142857143	0.2222222222222222	0.7777777777777778
Q00534_WT	Fold 1	40:14		0.6552777302633958	0.8703703703703703	0.8196428571428571	0.7142857142857143	0.925	0.7692307692307693	0.9024390243902439	0.7407407407407408	0.07857142857142857	0.9214285714285715
Q00534_WT	Fold 2	40:14		0.598573985674729	0.8518518518518519	0.7839285714285715	0.6428571428571429	0.925	0.75	0.8809523809523809	0.6923076923076924	0.15357142857142855	0.8464285714285715
Q00534_WT	Fold 3	41:13		0.7145479179796455	0.8888888888888888	0.874296435272045	0.8461538461538461	0.9024390243902439	0.7333333333333333	0.9487179487179487	0.7857142857142856	0.08442776735459663	0.9155722326454034
Q00534_WT	Fold 4	41:13		0.44553233542998427	0.8148148148148148	0.6941838649155723	0.46153846153846156	0.926829268292683	0.6666666666666666	0.8444444444444444	0.5454545454545455	0.18386491557223267	0.8161350844277674
Q00534_WT	Fold 5	41:13		0.36048267737966594	0.7777777777777778	0.6697936210131332	0.46153846153846156	0.8780487804878049	0.5454545454545454	0.8372093023255814	0.4999999999999999	0.15196998123827393	0.8480300187617261
Q00534_WT	Mean	-		0.5548829293454841	0.8407407407407408	0.7683690699544359	0.6252747252747254	0.9114634146341464	0.6929370629370629	0.8827526201661199	0.6528434528434528	0.1304811042615921	0.8695188957384081
Q00534_WT	SD	-		0.120574972115627	0.03641452149074721	0.06989548130665645	0.13579323236555446	0.01732322689242078	0.07433033673114493	0.03715716635791828	0.10151479050797678	0.037991864240978515	0.037991864240978515
Q00534_WT	Test set	93:23		0.6418789137654258	0.8879310344827587	0.8155680224403927	0.6956521739130435	0.9354838709677419	0.7272727272727273	0.925531914893617	0.711111111111111	0.12622720897615708	0.8737727910238429
Q99558_WT	Fold 1	11:5		0.3670584895244009	0.75	0.6545454545454545	0.4	0.9090909090909091	0.6666666666666666	0.7692307692307693	0.5	0.38181818181818183	0.6181818181818183
Q99558_WT	Fold 2	11:5		0.23354968324845687	0.6875	0.6090909090909091	0.4	0.8181818181818182	0.5	0.75	0.4444444444444445	0.21818181818181814	0.7818181818181819
Q99558_WT	Fold 3	11:5		0.7090909090909091	0.875	0.8545454545454545	0.8	0.9090909090909091	0.8	0.9090909090909091	0.8000000000000002	0.054545454545454564	0.9454545454545454
Q99558_WT	Fold 4	11:5		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q99558_WT	Fold 5	10:6		0.4472135954999579	0.75	0.7	0.5	0.9	0.75	0.75	0.6	0.09999999999999998	0.9
Q99558_WT	Mean	-		0.551382535472745	0.8125	0.7636363636363637	0.62	0.9072727272727272	0.7433333333333334	0.8356643356643356	0.6688888888888889	0.1509090909090909	0.8490909090909092
Q99558_WT	SD	-		0.24898922483747393	0.10206207261596575	0.1316351916907483	0.21908902300206645	0.05259125612101001	0.1495672770707897	0.09263534945915547	0.1872917224556695	0.12416109681149126	0.12416109681149123
Q99558_WT	Test set	24:11		0.36432620803146437	0.7428571428571429	0.6647727272727273	0.45454545454545453	0.875	0.625	0.7777777777777778	0.5263157894736842	0.16287878787878785	0.8371212121212122
P05771_WT	Fold 1	50:25		0.8324833246120439	0.92	0.9299999999999999	0.96	0.9	0.8275862068965517	0.9782608695652174	0.888888888888889	0.034400000000000014	0.9656
P05771_WT	Fold 2	49:26		0.8598901691063656	0.9333333333333333	0.9399529042386185	0.9615384615384616	0.9183673469387755	0.8620689655172413	0.9782608695652174	0.9090909090909091	0.021193092621664064	0.978806907378336
P05771_WT	Fold 3	49:26		0.827908090658702	0.92	0.9207221350078494	0.9230769230769231	0.9183673469387755	0.8571428571428571	0.9574468085106383	0.888888888888889	0.05416012558869704	0.945839874411303
P05771_WT	Fold 4	49:26		0.8216217698097816	0.92	0.902668759811617	0.8461538461538461	0.9591836734693877	0.9166666666666666	0.9215686274509803	0.8799999999999999	0.03139717425431712	0.9686028257456829
P05771_WT	Fold 5	49:25		0.7574511553293033	0.8918918918918919	0.8497959183673469	0.72	0.9795918367346939	0.9473684210526315	0.8727272727272727	0.8181818181818181	0.006530612244897967	0.993469387755102
P05771_WT	Mean	-		0.8198709019032393	0.9170450450450451	0.9086279434850862	0.8821538461538463	0.9351020408163265	0.8821666234551897	0.9416528895638653	0.877010101010101	0.029536200941915242	0.9704637990580848
P05771_WT	SD	-		0.030888243874577597	0.012410914049509059	0.029100419481468916	0.08329316586185173	0.026930528525314582	0.03968764290954008	0.036705709174867866	0.0282285192862064	0.01433132929224792	0.014331329292247888
P05771_WT	Test set	115:46		0.8320342938321964	0.9254658385093167	0.9347826086956521	0.9565217391304348	0.9130434782608695	0.8148148148148148	0.9813084112149533	0.8800000000000001	0.039508506616257086	0.9604914933837428
P25098_WT	Fold 1	17:25		0.5058823529411764	0.7619047619047619	0.7529411764705882	0.8	0.7058823529411765	0.8	0.7058823529411765	0.8000000000000002	0.16000000000000003	0.84
P25098_WT	Fold 2	18:24		0.7561512453751252	0.8809523809523809	0.875	0.9166666666666666	0.8333333333333334	0.88	0.8823529411764706	0.8979591836734694	0.09027777777777779	0.9097222222222222
P25098_WT	Fold 3	17:24		0.7070736109376171	0.8536585365853658	0.857843137254902	0.8333333333333334	0.8823529411764706	0.9090909090909091	0.7894736842105263	0.8695652173913043	0.09068627450980392	0.9093137254901961
P25098_WT	Fold 4	17:24		0.3416009023269526	0.6829268292682927	0.6691176470588236	0.75	0.5882352941176471	0.72	0.625	0.7346938775510204	0.24754901960784315	0.7524509803921569
P25098_WT	Fold 5	17:24		0.7070736109376171	0.8536585365853658	0.857843137254902	0.8333333333333334	0.8823529411764706	0.9090909090909091	0.7894736842105263	0.8695652173913043	0.0661764705882353	0.9338235294117647
P25098_WT	Mean	-		0.6035563445036978	0.8066202090592334	0.8025490196078433	0.8266666666666668	0.7784313725490197	0.8436363636363637	0.75843653250774	0.8343566992014197	0.13093790849673204	0.869062091503268
P25098_WT	SD	-		0.1431070199685259	0.06739189331761161	0.07260497312347597	0.04962824763139398	0.10492181108383705	0.06718257677842918	0.07942411043107245	0.05421810327527192	0.060429353388603536	0.06042935338860353
P25098_WT	Test set	52:38		0.6192695654389978	0.8	0.812753036437247	0.8947368421052632	0.7307692307692307	0.7083333333333334	0.9047619047619048	0.7906976744186046	0.09665991902834008	0.90334008097166
Q13315_WT	Fold 1	9:129		0.8135883839127046	0.9782608695652174	0.8850129198966408	0.9922480620155039	0.7777777777777778	0.9846153846153847	0.875	0.9884169884169884	0.005167958656330749	0.9948320413436692
Q13315_WT	Fold 2	9:129		0.9391758525703704	0.9927536231884058	0.9444444444444444	1.0	0.8888888888888888	0.9923076923076923	1.0	0.9961389961389961	0.0025839793281653757	0.9974160206718345
Q13315_WT	Fold 3	9:129		0.7340620667181259	0.9710144927536232	0.7777777777777778	1.0	0.5555555555555556	0.9699248120300752	1.0	0.9847328244274809	0.0025839793281653757	0.9974160206718345
Q13315_WT	Fold 4	9:129		0.6880009152550388	0.9637681159420289	0.8255813953488371	0.9844961240310077	0.6666666666666666	0.9769230769230769	0.75	0.9806949806949806	0.0516795865633075	0.9483204134366924
Q13315_WT	Fold 5	9:128		0.6074960367578003	0.9562043795620438	0.7699652777777778	0.984375	0.5555555555555556	0.9692307692307692	0.7142857142857143	0.9767441860465116	0.04253472222222223	0.9574652777777779
Q13315_WT	Mean	-		0.7564646510428079	0.9724002962022638	0.8405563630490956	0.9922238372093023	0.6888888888888889	0.9786003470213996	0.8678571428571429	0.9853455951449916	0.020910045219638247	0.9790899547803618
Q13315_WT	SD	-		0.10330158998863005	0.011455325854580933	0.06043952990223645	0.006354261022340499	0.11828681053830599	0.008061628478971654	0.10988553104013643	0.006081651404607004	0.0197226350565779	0.019722635056577877
Q13315_WT	Test set	18:278		0.907984876625326	0.9898648648648649	0.9166666666666667	1.0	0.8333333333333334	0.9893238434163701	1.0	0.9946332737030411	0.008792965627498005	0.991207034372502
P78527_WT	Fold 1	24:33		0.8955910525085281	0.9473684210526315	0.9375	1.0	0.875	0.9166666666666666	1.0	0.9565217391304348	0.04671717171717172	0.9532828282828283
P78527_WT	Fold 2	24:33		0.6747277215708715	0.8421052631578947	0.8352272727272727	0.8787878787878788	0.7916666666666666	0.8529411764705882	0.8260869565217391	0.8656716417910447	0.07702020202020199	0.9229797979797979
P78527_WT	Fold 3	24:33		0.7885158685677045	0.8947368421052632	0.8977272727272727	0.8787878787878788	0.9166666666666666	0.9354838709677419	0.8461538461538461	0.90625	0.017676767676767676	0.9823232323232324
P78527_WT	Fold 4	25:32		0.8216184139744058	0.9122807017543859	0.90875	0.9375	0.88	0.9090909090909091	0.9166666666666666	0.923076923076923	0.048750000000000016	0.95125
P78527_WT	Fold 5	25:32		0.9305279968604795	0.9649122807017544	0.96	1.0	0.92	0.9411764705882353	1.0	0.9696969696969697	0.03749999999999999	0.9625
P78527_WT	Mean	-		0.8221962106963978	0.9122807017543859	0.9078409090909091	0.9390151515151516	0.8766666666666666	0.9110718187568283	0.9177814938684504	0.9242434547390743	0.04553282828282827	0.9544671717171717
P78527_WT	SD	-		0.08165397854978369	0.039229262763154214	0.03867834172320861	0.04948947351690778	0.0422624077770199	0.028625851527038067	0.06715580942486415	0.033822310553001486	0.01752947047505629	0.017529470475056336
P78527_WT	Test set	50:73		0.8648481535894745	0.9349593495934959	0.9294520547945205	0.958904109589041	0.9	0.9333333333333333	0.9375	0.9459459459459458	0.024931506849315083	0.975068493150685
Q13418_WT	Fold 1	8:16		0.7254762501100117	0.875	0.8125	1.0	0.625	0.8421052631578947	1.0	0.9142857142857143	0.1015625	0.8984375
Q13418_WT	Fold 2	8:16		0.07254762501100116	0.625	0.53125	0.8125	0.25	0.6842105263157895	0.4	0.742857142857143	0.40625	0.59375
Q13418_WT	Fold 3	8:16		0.3535533905932738	0.6666666666666666	0.6875	0.625	0.75	0.8333333333333334	0.5	0.7142857142857143	0.328125	0.671875
Q13418_WT	Fold 4	8:16		0.3952847075210474	0.75	0.65625	0.9375	0.375	0.75	0.75	0.8333333333333334	0.2734375	0.7265625
Q13418_WT	Fold 5	8:16		0.408248290463863	0.75	0.6875	0.875	0.5	0.7777777777777778	0.6666666666666666	0.823529411764706	0.2421875	0.7578125
Q13418_WT	Mean	-		0.3910220527398394	0.7333333333333333	0.675	0.85	0.5	0.777485380116959	0.6633333333333333	0.8056582633053221	0.2703125	0.7296875
Q13418_WT	SD	-		0.1892988754107725	0.07832151211039826	0.08188851669597311	0.11748226816559737	0.1613743060919757	0.05283693962068247	0.19012666343295498	0.06477928423847845	0.09228455343167313	0.09228455343167313
Q13418_WT	Test set	21:31		0.31604555467009515	0.6730769230769231	0.6566820276497696	0.7419354838709677	0.5714285714285714	0.71875	0.6	0.7301587301587302	0.2519201228878648	0.7480798771121352
Q99759_WT		4:60	Not enough data in minority class of the training set for all 5 folds										
Q99759_WT	Fold 1	2:28		0.0	0.9333333333333333	0.5	1.0	0.0	0.9333333333333333	0.0	0.9655172413793104	0.25	0.75
Q99759_WT	Fold 2	2:28		0.3563483225498992	0.9	0.7142857142857143	0.9285714285714286	0.5	0.9629629629629629	0.3333333333333333	0.9454545454545454	0.2857142857142857	0.7142857142857143
Q99759_WT	Fold 3	3:27		-0.06189844605901729	0.8666666666666667	0.48148148148148145	0.9629629629629629	0.0	0.896551724137931	0.0	0.9285714285714286	0.29629629629629634	0.7037037037037037
Q99759_WT	Fold 4	3:27		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.0617283950617284	0.9382716049382717
Q99759_WT	Fold 5	2:27		0.0	0.9310344827586207	0.5	1.0	0.0	0.9310344827586207	0.0	0.9642857142857143	0.25925925925925924	0.7407407407407407
